,nl,my,mx,jp,lv,lt,gb,gr,fr,fi,ee,es,ro,ph,pt,pl,nz,no,de,dk,cz,ch,co,ca,za,vn,us,uy,it,il,ie,hk,hu,br,bg,be,at,ar,au,tw,tr,th,se,sg
15,0.7669999999999999,0.7630000000000001,0.7630000000000001,0.7630000000000001,0.7546999999999999,0.7546999999999999,0.652,0.7220000000000001,1.022,0.7669999999999999,0.7546999999999999,0.7669999999999999,0.7546999999999999,0.4686,0.7546999999999999,0.7669999999999999,0.7669999999999999,0.3815,0.7669999999999999,0.7220000000000001,0.5042,0.7669999999999999,0.6930000000000001,0.7220000000000001,0.7669999999999999,0.4686,0.7220000000000001,1.022,1.022,0.7630000000000001,0.652,0.6522,0.7546999999999999,0.8140000000000001,0.7630000000000001,0.7546999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,0.6522,0.6238,0.7669999999999999,0.5670000000000001,0.6522
16,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7630000000000001,0.7220000000000001,0.7220000000000001,0.652,0.7220000000000001,1.022,0.7669999999999999,0.7220000000000001,1.022,0.7220000000000001,0.4686,0.7546999999999999,0.7669999999999999,0.7220000000000001,0.3815,0.7669999999999999,0.5239999999999999,0.7220000000000001,0.7220000000000001,0.7630000000000001,0.7220000000000001,0.7669999999999999,0.4686,0.7220000000000001,1.022,0.9159999999999999,0.7630000000000001,0.652,0.6522,0.7220000000000001,1.0070000000000001,0.7630000000000001,0.7546999999999999,0.7220000000000001,0.7630000000000001,0.7220000000000001,0.6522,0.6238,0.952,0.531,0.7669999999999999
17,0.7220000000000001,0.7669999999999999,0.902,0.7630000000000001,0.7220000000000001,0.7220000000000001,0.652,0.7220000000000001,1.022,0.7669999999999999,0.5239999999999999,0.9159999999999999,0.7220000000000001,0.607,0.7546999999999999,0.738,0.7220000000000001,0.3815,0.7669999999999999,0.5239999999999999,0.7220000000000001,0.7220000000000001,0.902,0.5239999999999999,0.7669999999999999,0.4686,0.545,1.022,0.9159999999999999,0.7630000000000001,0.652,0.6522,0.7220000000000001,1.0070000000000001,0.7669999999999999,0.7220000000000001,0.7220000000000001,0.7630000000000001,0.7220000000000001,0.6522,0.7669999999999999,0.952,0.531,0.7669999999999999
18,0.5239999999999999,0.7546999999999999,1.022,0.7630000000000001,0.5239999999999999,0.5239999999999999,0.5239999999999999,0.7220000000000001,0.9159999999999999,0.5239999999999999,0.5239999999999999,0.9159999999999999,0.7220000000000001,0.607,0.7220000000000001,0.664,0.7220000000000001,0.3815,0.7220000000000001,0.5239999999999999,0.7220000000000001,0.7220000000000001,0.9079999999999999,0.5239999999999999,0.7669999999999999,0.4686,0.545,1.022,0.9159999999999999,0.7630000000000001,0.652,0.6522,0.5239999999999999,1.0070000000000001,0.7220000000000001,0.5239999999999999,0.7220000000000001,1.022,0.7220000000000001,0.6522,0.7669999999999999,0.952,0.531,0.7669999999999999
19,0.5239999999999999,0.7220000000000001,0.9410000000000001,0.7220000000000001,0.486,0.486,0.41269999999999996,0.486,0.738,0.5239999999999999,0.486,0.7220000000000001,0.545,0.607,0.5239999999999999,0.648,0.5239999999999999,0.3815,0.6799999999999999,0.5239999999999999,0.48510000000000003,0.5239999999999999,1.022,0.384,0.5239999999999999,0.4686,0.486,1.022,0.9159999999999999,0.7630000000000001,0.5239999999999999,0.6522,0.422,1.0070000000000001,0.5239999999999999,0.5239999999999999,0.5349999999999999,1.022,0.477,0.6522,0.7669999999999999,0.9159999999999999,0.5186,0.7220000000000001
20,0.75,0.7546999999999999,1.022,0.7630000000000001,0.7546999999999999,0.7546999999999999,0.494,0.7220000000000001,1.022,0.7669999999999999,0.7546999999999999,1.022,0.7546999999999999,0.607,0.7546999999999999,0.7669999999999999,0.7669999999999999,0.44089999999999996,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,1.022,0.7546999999999999,0.7669999999999999,0.4686,0.7546999999999999,1.022,1.022,0.7630000000000001,0.494,0.6522,0.7669999999999999,1.0070000000000001,0.7669999999999999,0.7669999999999999,0.7669999999999999,1.022,0.7669999999999999,0.6522,0.7669999999999999,0.952,0.7669999999999999,0.7669999999999999
21,0.7630000000000001,0.7546999999999999,1.022,0.7630000000000001,0.7546999999999999,0.7546999999999999,0.494,0.7546999999999999,0.783,0.7669999999999999,0.7546999999999999,1.022,0.7546999999999999,0.607,0.7546999999999999,0.7546999999999999,0.7669999999999999,0.44089999999999996,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,1.022,0.7546999999999999,0.7669999999999999,0.4686,0.7546999999999999,1.022,1.022,0.7630000000000001,0.494,0.6522,0.7669999999999999,1.0070000000000001,0.7669999999999999,0.7546999999999999,0.7669999999999999,1.022,0.7669999999999999,0.6522,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999
22,0.7669999999999999,0.7669999999999999,1.022,0.7630000000000001,0.7546999999999999,0.7546999999999999,0.494,0.7546999999999999,0.783,0.7669999999999999,0.7546999999999999,0.7669999999999999,0.7546999999999999,0.607,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.44089999999999996,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,1.022,0.7546999999999999,0.7669999999999999,0.4686,0.7669999999999999,1.022,1.022,0.7630000000000001,0.494,0.6522,0.7669999999999999,1.0070000000000001,0.7669999999999999,0.7669999999999999,0.7669999999999999,1.022,0.7669999999999999,0.6522,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999
23,0.7669999999999999,0.7669999999999999,0.8069999999999999,0.7630000000000001,0.7546999999999999,0.7546999999999999,0.652,0.7546999999999999,0.8069999999999999,0.7669999999999999,0.7546999999999999,0.7669999999999999,0.7546999999999999,0.607,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,0.9079999999999999,0.7546999999999999,0.7669999999999999,0.4686,0.7669999999999999,1.022,1.022,0.7630000000000001,0.494,0.6522,0.7669999999999999,1.0070000000000001,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.8069999999999999,0.7669999999999999,0.6522,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999
24,0.7669999999999999,0.7669999999999999,0.8069999999999999,0.902,0.7546999999999999,0.7546999999999999,0.652,0.7546999999999999,0.8069999999999999,0.7669999999999999,0.7546999999999999,0.7669999999999999,0.7669999999999999,0.607,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.44089999999999996,0.7669999999999999,0.7669999999999999,0.7630000000000001,0.7669999999999999,0.8069999999999999,0.7669999999999999,0.7669999999999999,0.4686,0.7669999999999999,1.022,1.022,0.7630000000000001,0.652,0.6522,0.7669999999999999,1.0070000000000001,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.8069999999999999,0.7669999999999999,0.6522,0.7669999999999999,0.7669999999999999,0.7669999999999999,0.7669999999999999
